BSEID,NSEID,ISIN,industry,MARKET CAP,q_rank,q_txt,v_rank,v_txt,f_txt,tech_score,tech_txt,score,scoreText,prevScoreText
538381,PANSARI,INE697V01011,Realty,Rs  Cr (Micro Cap),-99999,Below Average,-2,Very Expensive,Positive,0.67,Mildly Bullish,43.0,Sell,Strong Sell
533333,FCL,INE045J01026,Specialty Chemicals,"Rs 3,003 Cr (Small Cap)",54,Good,-1,Very Expensive,Negative,-0.06,Sideways,40.0,Sell,Strong Sell
532178,ENGINERSIN,INE510A01028,Construction,"Rs 12,401 Cr (Mid Cap)",8,Good,1,Very Expensive,Very Positive,1.11,Bullish,60.0,Hold,Buy
540061,BIGBLOC,INE412U01025,Cement & Cement Products,Rs 907 Cr (Micro Cap),33,Average,0,Very Expensive,Very Negative,-0.94,Mildly Bearish,24.0,Strong Sell,Sell
538371,CROWN,INE491V01019,Miscellaneous,Rs  Cr (Micro Cap),-99999,Good,-2,Very Expensive,Positive,0.22,Mildly Bullish,64.0,Hold,Sell
540115,LTTS,INE010V01017,Computers - Software & Consulting,"Rs 46,833 Cr (Large Cap)",11,Excellent,-1,Very Expensive,Flat,-0.44,Mildly Bearish,50.0,Hold,Sell
540073,BLS,INE153T01027,"Tour, Travel Related Services","Rs 15,195 Cr (Mid Cap)",5,Excellent,3,Expensive,Positive,-0.61,Mildly Bearish,57.0,Hold,Buy
532978,BAJAJFINSV,INE918I01026,Holding Company,"Rs 3,20,338 Cr (Large Cap)",6,Good,0,Expensive,Positive,1.11,Bullish,72.0,Buy,Hold
514175,VARDMNPOLY,INE835A01029,Garments & Apparels,Rs 551 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,0.44,Mildly Bullish,33.0,Sell,Strong Sell
522064,HONDAPOWER,INE634A01018,Industrial Manufacturing,"Rs 2,870 Cr (Small Cap)",5,Average,2,Expensive,Positive,-0.17,Mildly Bearish,42.0,Sell,Hold
543420,JETFREIGHT,INE982V01025,Transport Services,Rs 69 Cr (Micro Cap),-99999,Below Average,-2,Very Attractive,Very Negative,-0.11,Mildly Bearish,20.0,Strong Sell,Sell
540205,AVL,INE679V01027,Garments & Apparels,"Rs 4,891 Cr (Small Cap)",-99999,Good,-1,Expensive,Positive,-1.28,Bearish,44.0,Sell,Hold
500034,BAJFINANCE,INE296A01024,Non Banking Financial Company (NBFC),"Rs 5,76,611 Cr (Large Cap)",34,Excellent,-1,Very Expensive,Positive,1.17,Bullish,78.0,Buy,Strong Buy
509675,BIRLANU,INE557A01011,"Furniture, Home Furnishing","Rs 1,714 Cr (Small Cap)",1,Average,0,Risky,Negative,-0.44,Mildly Bearish,23.0,Strong Sell,Sell
532767,GAYAPROJ,INE336H01023,Construction,Rs 163 Cr (Micro Cap),19,Below Average,0,Risky,Very Negative,0.39,Mildly Bullish,22.0,Strong Sell,Sell
500174,GLFL,INE540A01017,Non Banking Financial Company (NBFC),Rs 14 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-1.22,Bearish,12.0,Strong Sell,Sell
524280,KOPRAN,INE082A01010,Pharmaceuticals & Biotechnology,Rs 954 Cr (Micro Cap),68,Average,1,Attractive,Negative,-0.28,Mildly Bearish,34.0,Sell,Strong Sell
539799,BHARATWIRE,INE316L01019,Iron & Steel Products,"Rs 1,427 Cr (Small Cap)",23,Below Average,-1,Attractive,Flat,-0.17,Mildly Bearish,28.0,Strong Sell,Sell
517380,IGARASHI,INE188B01013,Auto Components & Equipments,"Rs 1,527 Cr (Small Cap)",18,Average,0,Fair,Negative,-0.39,Mildly Bearish,31.0,Sell,Strong Sell
539872,BAJAJHCARE,INE411U01027,Pharmaceuticals & Biotechnology,"Rs 1,635 Cr (Small Cap)",-99999,Average,-2,Expensive,Negative,0.28,Mildly Bullish,44.0,Sell,Hold
530843,CUPID,INE509F01029,FMCG,"Rs 2,514 Cr (Small Cap)",2,Average,3,Very Expensive,Flat,1.22,Bullish,58.0,Hold,Sell
517500,ROTO,INE535D01037,"Compressors, Pumps & Diesel Engines","Rs 1,844 Cr (Small Cap)",7,Good,1,Very Expensive,Negative,0.33,Mildly Bullish,50.0,Hold,Sell
540203,SFL,INE916U01025,"Furniture, Home Furnishing","Rs 7,184 Cr (Mid Cap)",5,Average,1,Very Attractive,Very Negative,-0.33,Mildly Bearish,34.0,Sell,Strong Sell
532771,JHS,INE544H01014,FMCG,Rs 114 Cr (Micro Cap),40,Below Average,2,Risky,Flat,-0.94,Mildly Bearish,17.0,Strong Sell,Sell
509635,HINDCOMPOS,INE310C01029,Auto Components & Equipments,Rs 735 Cr (Micro Cap),68,Average,2,Very Attractive,Positive,0.11,Mildly Bullish,67.0,Hold,Sell
538398,MCL,INE813V01022,Non - Ferrous Metals,Rs  Cr (Micro Cap),-99999,Below Average,-2,Expensive,Positive,1.22,Bullish,51.0,Hold,Sell
500425,AMBUJACEM,INE079A01024,Cement & Cement Products,"Rs 1,33,243 Cr (Large Cap)",2,Average,0,Expensive,Positive,-0.67,Mildly Bearish,42.0,Sell,Hold
539843,NINSYS,INE395U01014,Computers - Software & Consulting,Rs 862 Cr (Micro Cap),-99999,Average,-2,Expensive,Positive,-0.33,Mildly Bearish,42.0,Sell,Hold
532553,WELENT,INE625G01013,Construction,"Rs 7,073 Cr (Mid Cap)",13,Average,2,Attractive,Flat,0.06,Sideways,48.0,Sell,Strong Sell
532761,HOVS,INE596H01014,Computers - Software & Consulting,Rs 82 Cr (Micro Cap),-99997,Below Average,0,Attractive,Positive,-0.17,Mildly Bearish,40.0,Sell,Hold
538409,AKASH,INE737W01013,Construction,Rs  Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Positive,-0.28,Mildly Bearish,37.0,Sell,Strong Sell
539979,DIGJAMLMTD,INE731U01028,Garments & Apparels,Rs 74 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-1.13,Bearish,12.0,Strong Sell,Sell
501425,BBTC,INE050A01025,FMCG,"Rs 13,749 Cr (Mid Cap)",11,Average,-2,Very Expensive,Flat,-0.28,Mildly Bearish,35.0,Sell,Hold
532174,ICICIBANK,INE090A01021,Private Sector Bank,"Rs 10,07,914 Cr (Large Cap)",12,Excellent,-1,Expensive,Positive,0.94,Mildly Bullish,72.0,Buy,Strong Buy
538377,SAKAR,INE732S01012,Pharmaceuticals & Biotechnology,Rs  Cr (Micro Cap),-99999,Average,-2,Expensive,Positive,0.72,Mildly Bullish,58.0,Hold,Sell
530759,STERTOOLS,INE334A01023,Auto Components & Equipments,"Rs 1,324 Cr (Small Cap)",2,Average,0,Attractive,Negative,-0.22,Mildly Bearish,34.0,Sell,Strong Sell
506405,DMCC,INE505A01010,Specialty Chemicals,Rs 661 Cr (Micro Cap),40,Average,-1,Attractive,Very Positive,-1.33,Bearish,48.0,Sell,Hold
509692,INDIANCARD,INE061A01014,Garments & Apparels,Rs 192 Cr (Micro Cap),6,Below Average,-2,Risky,Positive,1.11,Bullish,46.0,Sell,Strong Sell
538408,SANGINITA,INE753W01010,Chemicals & Petrochemicals,Rs  Cr (Micro Cap),-99999,Below Average,-2,Very Attractive,Flat,-0.83,Mildly Bearish,31.0,Sell,Strong Sell
538404,STEELCITY,INE395H01011,Capital Markets,Rs  Cr (Micro Cap),-99999,Below Average,3,Very Attractive,Negative,0.28,Mildly Bullish,38.0,Sell,Strong Sell
532285,GEOJITFSL,INE007B01023,Capital Markets,"Rs 2,267 Cr (Small Cap)",22,Average,2,Very Attractive,Negative,-0.11,Mildly Bearish,37.0,Sell,Hold
540293,PRICOLLTD,INE726V01018,Auto Components & Equipments,"Rs 5,287 Cr (Mid Cap)",-99997,Good,-2,Fair,Flat,-0.94,Mildly Bearish,47.0,Sell,Hold
509567,GOACARBON,INE426D01013,Minerals & Mining,Rs 444 Cr (Micro Cap),2,Average,1,Risky,Negative,-0.11,Mildly Bearish,23.0,Strong Sell,Sell
540366,RADIOCITY,INE919I01024,Media & Entertainment,Rs 317 Cr (Micro Cap),10,Below Average,0,Risky,Negative,-1.11,Bearish,3.0,Strong Sell,Sell
517300,GIPCL,INE162A01010,Power,"Rs 3,131 Cr (Small Cap)",7,Average,2,Fair,Positive,0.17,Mildly Bullish,51.0,Hold,Sell
507789,JAGSNPHARM,INE048B01035,Pharmaceuticals & Biotechnology,"Rs 1,532 Cr (Small Cap)",-99997,Average,-2,Very Expensive,Positive,1.17,Bullish,64.0,Hold,Buy
539045,MANAKALUCO,INE859Q01017,Non - Ferrous Metals,Rs 185 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Positive,0.17,Mildly Bullish,53.0,Hold,Sell
517411,SHYAMTEL,INE635A01023,Trading & Distributors,Rs 16 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.22,Mildly Bearish,17.0,Strong Sell,Sell
538562,SKIPPER,INE439E01022,Heavy Electrical Equipment,"Rs 5,651 Cr (Mid Cap)",3,Average,2,Fair,Very Positive,0.22,Mildly Bullish,67.0,Hold,Buy
543811,AIRAN,INE645W01026,Computers - Software & Consulting,Rs 365 Cr (Micro Cap),-99997,Average,-1,Attractive,Negative,0.17,Mildly Bullish,50.0,Hold,Sell
532356,TRIVENI,INE256C01024,Sugar,"Rs 9,154 Cr (Mid Cap)",9,Average,1,Expensive,Flat,-0.33,Mildly Bearish,37.0,Sell,Hold
540425,SHANKARA,INE274V01019,Garments & Apparels,"Rs 2,499 Cr (Small Cap)",2,Average,0,Attractive,Positive,1.5,Bullish,71.0,Buy,Hold
513269,MANINDS,INE993A01026,Iron & Steel Products,"Rs 2,413 Cr (Small Cap)",20,Average,-1,Fair,Positive,1.11,Bullish,68.0,Hold,Sell
540393,SMLT,INE017W01010,Iron & Steel Products,Rs 170 Cr (Micro Cap),-99999,Average,-2,Very Expensive,Very Negative,-0.28,Mildly Bearish,24.0,Strong Sell,Sell
538419,SIKKO,INE112X01017,Fertilizers,Rs  Cr (Micro Cap),-99999,Average,-2,Fair,Flat,-0.83,Mildly Bearish,40.0,Sell,Hold
532406,AVANTEL,INE005B01027,Aerospace & Defense,"Rs 4,253 Cr (Small Cap)",3,Average,-1,Very Expensive,Negative,0.11,Mildly Bullish,42.0,Sell,Strong Sell
543644,INFOBEAN,INE344S01016,Computers - Software & Consulting,Rs 943 Cr (Micro Cap),43,Average,2,Attractive,Positive,0.22,Mildly Bullish,54.0,Hold,Sell
533344,PFS,INE560K01014,Non Banking Financial Company (NBFC),"Rs 2,624 Cr (Small Cap)",29,Below Average,0,Expensive,Positive,-0.17,Mildly Bearish,34.0,Sell,Strong Sell
540268,TRU,INE615R01029,Non Banking Financial Company (NBFC),Rs 165 Cr (Micro Cap),-99997,Below Average,-2,Expensive,Negative,-0.28,Mildly Bearish,14.0,Strong Sell,Sell
532268,ACCELYA,INE793A01012,Computers - Software & Consulting,"Rs 2,118 Cr (Small Cap)",14,Average,2,Attractive,Positive,-0.22,Mildly Bearish,48.0,Sell,Hold
543462,DEVIT,INE060X01026,Computers - Software & Consulting,Rs 244 Cr (Micro Cap),-99999,Average,-2,Attractive,Flat,-0.37,Mildly Bearish,42.0,Sell,Hold
538426,ZOTA,INE358U01012,Pharmaceuticals & Biotechnology,Rs  Cr (Small Cap),-99999,Below Average,0,Risky,Positive,1.33,Bullish,46.0,Sell,Strong Sell
533274,PRESTIGE,INE811K01011,Realty,"Rs 69,696 Cr (Large Cap)",6,Below Average,-1,Very Expensive,Very Negative,0.11,Mildly Bullish,26.0,Strong Sell,Sell
532895,NAGREEKCAP,INE245I01016,Non Banking Financial Company (NBFC),Rs 35 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Negative,0.17,Mildly Bullish,28.0,Strong Sell,Sell
538414,CREATIVE,INE985W01018,Miscellaneous,Rs  Cr (Small Cap),-99997,Average,-2,Attractive,Flat,-0.67,Mildly Bearish,42.0,Sell,Hold
522113,TIMKEN,INE325A01013,Industrial Products,"Rs 24,597 Cr (Large Cap)",4,Good,-1,Very Expensive,Positive,0.28,Mildly Bullish,64.0,Hold,Sell
532921,ADANIPORTS,INE742F01042,Transport Infrastructure,"Rs 3,05,303 Cr (Large Cap)",1,Average,-1,Very Expensive,Positive,1.22,Bullish,64.0,Hold,Sell
506943,JBCHEPHARM,INE572A01036,Pharmaceuticals & Biotechnology,"Rs 26,718 Cr (Large Cap)",35,Good,1,Very Expensive,Flat,-0.06,Sideways,48.0,Sell,Hold
532555,NTPC,INE733E01010,Power,"Rs 3,20,766 Cr (Large Cap)",5,Average,-1,Very Attractive,Flat,-1.11,Bearish,40.0,Sell,Strong Sell
517041,ADOR,INE045A01017,Other Industrial Products,"Rs 1,757 Cr (Small Cap)",4,Good,-1,Attractive,Negative,-0.44,Mildly Bearish,41.0,Sell,Hold
540311,JITFINFRA,INE863T01013,Other Utilities,Rs 972 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-1,Bearish,12.0,Strong Sell,Sell
500171,GHCL,INE539A01019,Commodity Chemicals,"Rs 5,997 Cr (Mid Cap)",8,Good,1,Fair,Flat,0.33,Mildly Bullish,62.0,Hold,Sell
531494,NAVKARURB,INE268H01044,Construction,Rs 228 Cr (Micro Cap),-99997,Average,-2,Very Expensive,Flat,0.78,Mildly Bullish,51.0,Hold,Sell
538424,PANACHE,INE895W01019,IT - Hardware,Rs  Cr (Micro Cap),-99997,Below Average,-2,Expensive,Positive,-0.61,Mildly Bearish,28.0,Strong Sell,Sell
532173,CYBERTECH,INE214A01019,Computers - Software & Consulting,Rs 538 Cr (Micro Cap),41,Average,-2,Very Attractive,Positive,-0.22,Mildly Bearish,51.0,Hold,Sell
540596,ERIS,INE406M01024,Pharmaceuticals & Biotechnology,"Rs 23,916 Cr (Large Cap)",-99997,Good,-1,Very Expensive,Positive,1.78,Bullish,71.0,Buy,Hold
540180,VBL,INE200M01039,Beverages,"Rs 1,58,527 Cr (Large Cap)",6,Excellent,0,Very Expensive,Positive,-1.39,Bearish,50.0,Hold,Sell
538440,ACEINTEG,INE543V01017,Commercial Services & Supplies,Rs  Cr (Micro Cap),-99999,Below Average,-2,Risky,Negative,-0.5,Mildly Bearish,9.0,Strong Sell,Sell
538443,SHANTI,INE933X01016,Other Agricultural Products,Rs  Cr (Micro Cap),-99997,Below Average,-2,Risky,Positive,0.67,Mildly Bullish,39.0,Sell,Strong Sell
530199,THEMISMED,INE083B01024,Pharmaceuticals & Biotechnology,"Rs 1,313 Cr (Small Cap)",66,Average,-1,Expensive,Very Negative,-0.44,Mildly Bearish,26.0,Strong Sell,Sell
540173,PNBHOUSING,INE572E01012,Housing Finance Company,"Rs 27,742 Cr (Large Cap)",5,Average,0,Fair,Positive,1.44,Bullish,68.0,Hold,Sell
540210,HEADSUP,INE759V01019,Garments & Apparels,Rs 23 Cr (Micro Cap),4,Below Average,3,Very Expensive,Very Positive,-1.22,Bearish,27.0,Strong Sell,Sell
540047,DBL,INE917M01012,Construction,"Rs 7,575 Cr (Mid Cap)",4,Below Average,0,Very Attractive,Very Positive,0.33,Mildly Bullish,58.0,Hold,Sell
532726,GALLANTT,INE297H01019,Iron & Steel Products,"Rs 10,982 Cr (Mid Cap)",40,Average,1,Very Expensive,Positive,1.11,Bullish,64.0,Hold,Sell
540648,PALASHSECU,INE471W01019,FMCG,Rs 125 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.17,Mildly Bearish,17.0,Strong Sell,Sell
510200,SAGARDEEP,INE976T01013,Non - Ferrous Metals,Rs  Cr (Micro Cap),-99999,Below Average,-2,Attractive,Positive,1.06,Bullish,57.0,Hold,Sell
500561,JOCIL,INE839G01010,Chemicals & Petrochemicals,Rs  Cr (Micro Cap),61,Average,-2,Risky,Negative,-0.33,Mildly Bearish,23.0,Strong Sell,Hold
540222,LAURUSLABS,INE947Q01028,Pharmaceuticals & Biotechnology,"Rs 35,960 Cr (Large Cap)",28,Good,1,Expensive,Very Positive,1.44,Bullish,78.0,Buy,Strong Buy
532772,DCBBANK,INE503A01015,Private Sector Bank,"Rs 4,529 Cr (Small Cap)",8,Good,3,Very Attractive,Positive,1.17,Bullish,81.0,Strong Buy,Hold
538416,FOCUS,INE593W01028,Other Electrical Equipment,Rs  Cr (Micro Cap),-99999,Average,-2,Very Expensive,Negative,-0.06,Sideways,32.0,Sell,Strong Sell
538376,MASKINVEST,INE885F01015,Non Banking Financial Company (NBFC),Rs  Cr (Micro Cap),-99997,Does not qualify,-2,Very Expensive,Flat,-0.44,Mildly Bearish,0.0,Not Rated,Sell
538403,KALYANI,INE610E01010,Automobiles,Rs  Cr (Micro Cap),-99999,Does not qualify,10,Does not qualify,Positive,-0.17,Mildly Bearish,0.0,Not Rated,Not Rated
535002,SERVOTECH,INE782X01033,Other Electrical Equipment,Rs  Cr (Small Cap),-99999,Average,-2,Very Expensive,Very Positive,0,Sideways,47.0,Sell,Hold
532488,DIVISLAB,INE361B01024,Pharmaceuticals & Biotechnology,"Rs 1,77,812 Cr (Large Cap)",4,Good,2,Very Expensive,Positive,1.5,Bullish,71.0,Buy,Hold
538666,SHARDACROP,INE221J01015,Pesticides & Agrochemicals,"Rs 7,299 Cr (Mid Cap)",3,Good,2,Very Attractive,Very Positive,0.56,Mildly Bullish,80.0,Strong Buy,Buy
532945,SEPC,INE964H01014,Construction,"Rs 2,573 Cr (Small Cap)",30,Below Average,-1,Very Expensive,Positive,-0.94,Mildly Bearish,27.0,Strong Sell,Sell
532832,EMBDL,INE069I01010,Realty,"Rs 15,127 Cr (Mid Cap)",1,Below Average,3,Very Expensive,Positive,-0.56,Mildly Bearish,27.0,Strong Sell,Sell
540679,SMSLIFE,INE320X01016,Pharmaceuticals & Biotechnology,Rs 360 Cr (Micro Cap),-99999,Below Average,0,Attractive,Negative,0.33,Mildly Bullish,20.0,Strong Sell,Sell
540699,DIXON,INE935N01020,Electronics & Appliances,"Rs 86,498 Cr (Large Cap)",-99999,Excellent,-1,Expensive,Outstanding,0.11,Mildly Bullish,84.0,Strong Buy,Hold
540743,GODREJAGRO,INE850D01014,FMCG,"Rs 14,740 Cr (Mid Cap)",-99997,Average,-1,Very Attractive,Flat,1.17,Bullish,68.0,Hold,Sell
539876,CROMPTON,INE299U01018,Electronics & Appliances,"Rs 21,988 Cr (Large Cap)",1,Good,-1,Attractive,Positive,-0.33,Mildly Bearish,55.0,Hold,Sell
533023,ZFCVINDIA,INE342J01019,Auto Components & Equipments,"Rs 24,968 Cr (Large Cap)",3,Good,1,Expensive,Positive,-0.11,Mildly Bearish,50.0,Hold,Sell
532209,J&KBANK,INE168A01041,Private Sector Bank,"Rs 11,557 Cr (Mid Cap)",14,Good,3,Attractive,Flat,0.78,Mildly Bullish,65.0,Hold,Sell
500038,BALRAMCHIN,INE119A01028,Sugar,"Rs 12,168 Cr (Mid Cap)",1,Average,2,Expensive,Flat,1.39,Bullish,60.0,Hold,Sell
532416,NEXTMEDIA,INE747B01016,Media & Entertainment,Rs 47 Cr (Micro Cap),-99997,Below Average,-1,Risky,Negative,-0.11,Mildly Bearish,9.0,Strong Sell,Sell
540136,HPL,INE495S01016,Other Electrical Equipment,"Rs 3,490 Cr (Small Cap)",6,Below Average,1,Very Attractive,Very Positive,0.06,Sideways,40.0,Sell,Hold
540145,VALIANTORG,INE565V01010,Specialty Chemicals,"Rs 1,331 Cr (Small Cap)",-99999,Average,1,Attractive,Very Positive,1.44,Bullish,77.0,Buy,Hold
511108,SHIVATEX,INE705C01020,Garments & Apparels,Rs 265 Cr (Micro Cap),46,Below Average,-1,Fair,Positive,0.28,Mildly Bullish,47.0,Sell,Strong Sell
540725,SHAREINDIA,INE932X01026,Capital Markets,"Rs 3,932 Cr (Small Cap)",-99997,Average,3,Very Attractive,Very Negative,0.11,Mildly Bullish,50.0,Hold,Sell
539725,GOKULAGRO,INE314T01025,Edible Oil,"Rs 4,136 Cr (Small Cap)",6,Average,1,Expensive,Positive,0,Sideways,58.0,Hold,Sell
537785,RACE,INE084Q01012,Other Utilities,Rs 435 Cr (Micro Cap),-99999,Average,-2,Expensive,Outstanding,-0.89,Mildly Bearish,54.0,Hold,Sell
519528,NORBTEAEXP,INE369C01017,FMCG,Rs 45 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Flat,0.17,Mildly Bullish,37.0,Sell,Hold
538375,JAIPURKURT,INE696V01013,Garments & Apparels,Rs  Cr (Micro Cap),-99999,Below Average,-2,Very Attractive,Negative,0.06,Sideways,28.0,Strong Sell,Sell
535017,RKEC,INE786W01010,Construction,Rs  Cr (Micro Cap),-99999,Below Average,-2,Very Attractive,Very Negative,-0.33,Mildly Bearish,20.0,Strong Sell,Sell
540702,LASA,INE670X01014,Pharmaceuticals & Biotechnology,Rs 64 Cr (Micro Cap),-99997,Below Average,-2,Risky,Very Positive,-1.5,Bearish,23.0,Strong Sell,Sell
532794,ZEEMEDIA,INE966H01019,Media & Entertainment,Rs 864 Cr (Micro Cap),9,Below Average,-1,Risky,Flat,-0.83,Mildly Bearish,17.0,Strong Sell,Sell
535000,VAISHALI,INE972X01022,Pharmaceuticals & Biotechnology,Rs  Cr (Micro Cap),-99999,Below Average,-2,Risky,Flat,-0.44,Mildly Bearish,17.0,Strong Sell,Sell
526397,ALPHAGEO,INE137C01018,Oil,Rs 182 Cr (Micro Cap),8,Below Average,3,Risky,Negative,-0.11,Mildly Bearish,9.0,Strong Sell,Sell
540767,NAM-INDIA,INE298J01013,Capital Markets,"Rs 46,110 Cr (Large Cap)",-99999,Good,2,Very Expensive,Flat,1.22,Bullish,65.0,Hold,Sell
532509,SUPRAJIT,INE399C01030,Auto Components & Equipments,"Rs 6,323 Cr (Mid Cap)",2,Good,-1,Very Expensive,Negative,0.17,Mildly Bullish,50.0,Hold,Sell
522241,MMFL,INE227C01017,Auto Components & Equipments,"Rs 1,804 Cr (Small Cap)",3,Average,-1,Attractive,Negative,-0.11,Mildly Bearish,34.0,Sell,Strong Sell
511611,DCMFINSERV,INE891B01012,Non Banking Financial Company (NBFC),Rs 15 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.22,Mildly Bearish,17.0,Strong Sell,Sell
538406,GLOBAL,INE291W01037,Other Consumer Services,Rs  Cr (Micro Cap),-99999,Good,-2,Attractive,Negative,-0.22,Mildly Bearish,41.0,Sell,Hold
543962,DPWIRES,INE864X01013,Iron & Steel Products,Rs 366 Cr (Micro Cap),-99999,Average,2,Fair,Very Negative,-0.47,Mildly Bearish,28.0,Strong Sell,Sell
538431,GLOBE,INE581X01021,Garments & Apparels,Rs  Cr (Micro Cap),-99999,Average,-2,Very Attractive,Negative,-1,Bearish,31.0,Sell,Hold
524742,CAPLIPOINT,INE475E01026,Pharmaceuticals & Biotechnology,"Rs 15,936 Cr (Mid Cap)",11,Good,2,Very Expensive,Positive,-0.11,Mildly Bearish,48.0,Sell,Hold
540755,GICRE,INE481Y01014,Insurance,"Rs 67,878 Cr (Large Cap)",-99999,Good,-2,Attractive,Flat,0.06,Sideways,55.0,Hold,Buy
532799,HUBTOWN,INE703H01016,Realty,"Rs 3,034 Cr (Small Cap)",34,Below Average,-1,Very Expensive,Positive,-0.06,Sideways,33.0,Sell,Strong Sell
538384,ARTNIRMAN,INE738V01013,Realty,Rs  Cr (Micro Cap),-99999,Below Average,-2,Very Expensive,Flat,-0.28,Mildly Bearish,21.0,Strong Sell,Sell
538387,AGROPHOS,INE740V01019,Fertilizers,Rs  Cr (Micro Cap),-99999,Below Average,-2,Attractive,Very Positive,-0.17,Mildly Bearish,40.0,Sell,Strong Sell
505192,SMLISUZU,INE294B01019,Automobiles,"Rs 2,675 Cr (Small Cap)",3,Average,-1,Expensive,Positive,1.33,Bullish,65.0,Hold,Sell
540692,APEX,INE346W01013,FMCG,Rs 744 Cr (Micro Cap),-99997,Average,2,Attractive,Positive,0.17,Mildly Bullish,54.0,Hold,Sell
524518,KREBSBIO,INE268B01013,Pharmaceuticals & Biotechnology,Rs 191 Cr (Micro Cap),-99999,Below Average,-2,Risky,Very Negative,0.33,Mildly Bullish,22.0,Strong Sell,Sell
539742,SIMBHALS,INE748T01016,Sugar,Rs 79 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-0.17,Mildly Bearish,9.0,Strong Sell,Sell
540611,AUBANK,INE949L01017,Other Bank,"Rs 56,621 Cr (Large Cap)",-99997,Excellent,0,Expensive,Positive,1.61,Bullish,80.0,Strong Buy,Buy
535034,ICEMAKE,INE520Y01019,Industrial Manufacturing,Rs  Cr (Small Cap),-99999,Average,2,Expensive,Flat,0.11,Mildly Bullish,52.0,Hold,Sell
540544,PSPPROJECT,INE488V01015,Construction,"Rs 2,656 Cr (Small Cap)",8,Average,2,Very Expensive,Very Negative,0.28,Mildly Bullish,30.0,Sell,Strong Sell
540602,GTPL,INE869I01013,Media & Entertainment,"Rs 1,298 Cr (Small Cap)",3,Average,2,Very Attractive,Negative,-0.06,Sideways,42.0,Sell,Strong Sell
540575,STARCEMENT,INE460H01021,Cement & Cement Products,"Rs 8,627 Cr (Mid Cap)",-99999,Average,2,Very Expensive,Negative,0.39,Mildly Bullish,42.0,Sell,Hold
540710,CAPACITE,INE264T01014,Construction,"Rs 2,806 Cr (Small Cap)",-99997,Average,1,Very Attractive,Negative,-0.94,Mildly Bearish,37.0,Sell,Hold
532652,KTKBANK,INE614B01018,Private Sector Bank,"Rs 7,722 Cr (Mid Cap)",9,Good,3,Attractive,Negative,0,Sideways,47.0,Sell,Hold
538445,GTECJAINX,INE586X01012,Other Consumer Services,Rs  Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-1.28,Bearish,12.0,Strong Sell,Sell
535029,VERTOZ,INE188Y01023,Miscellaneous,Rs  Cr (Micro Cap),-99999,Average,0,Expensive,Positive,-0.33,Mildly Bearish,42.0,Sell,Hold
532907,IL&FSENGG,INE369I01014,Construction,Rs 474 Cr (Micro Cap),48,Below Average,-1,Risky,Flat,-0.56,Mildly Bearish,17.0,Strong Sell,Sell
540673,SIS,INE285J01028,Diversified Commercial Services,"Rs 5,354 Cr (Mid Cap)",1,Average,1,Attractive,Negative,-0.22,Mildly Bearish,34.0,Sell,Strong Sell
540798,FSC,INE935Q01015,Transport Services,Rs 10 Cr (Micro Cap),-99997,Below Average,0,Risky,Flat,0,Sideways,23.0,Strong Sell,Sell
511742,UGROCAP,INE583D01011,Non Banking Financial Company (NBFC),"Rs 2,046 Cr (Small Cap)",-99997,Average,-1,Very Attractive,Positive,-0.89,Mildly Bearish,51.0,Hold,Sell
532638,SHOPERSTOP,INE498B01024,Diversified Retail,"Rs 5,564 Cr (Mid Cap)",4,Below Average,1,Very Attractive,Negative,-1.06,Bearish,17.0,Strong Sell,Sell
535602,SHARDAMOTR,INE597I01028,Auto Components & Equipments,"Rs 5,610 Cr (Mid Cap)",14,Excellent,2,Fair,Flat,0.11,Mildly Bullish,70.0,Buy,Hold
500407,SWARAJENG,INE277A01016,"Compressors, Pumps & Diesel Engines","Rs 4,833 Cr (Small Cap)",1,Good,0,Fair,Positive,0.67,Mildly Bullish,68.0,Hold,Buy
538397,BSE,INE118H01025,Capital Markets,Rs  Cr (Large Cap),10,Excellent,3,Very Expensive,Outstanding,1.44,Bullish,90.0,Strong Buy,Buy
540691,ABCAPITAL,INE674K01013,Non Banking Financial Company (NBFC),"Rs 62,161 Cr (Large Cap)",-99997,Good,0,Fair,Negative,1.11,Bullish,61.0,Hold,Sell
539807,INFIBEAM,INE483S01020,Financial Technology (Fintech),"Rs 6,142 Cr (Mid Cap)",38,Average,0,Attractive,Positive,-0.17,Mildly Bearish,48.0,Sell,Hold
532884,REFEX,INE056I01025,Other Chemical products,"Rs 6,136 Cr (Mid Cap)",-99997,Average,-2,Very Expensive,Very Positive,0.44,Mildly Bullish,62.0,Hold,Sell
