BSEID,NSEID,ISIN,industry,MARKET CAP,q_rank,q_txt,v_rank,v_txt,f_txt,tech_score,tech_txt,score,scoreText,prevScoreText
523419,TNTELE,INE141D01018,Telecom -  Equipment & Accessories,Rs 46 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.17,Mildly Bearish,17.0,Strong Sell,Sell
890202,SOLARAPP1,IN9624Z01022,Pharmaceuticals & Biotechnology,Rs 389 Cr (Micro Cap),,Does not qualify,,Does not qualify,,0.08,Sideways,0.0,Not Rated,
544197,RETAIL,INE03DD01011,Diversified Retail,Rs 26 Cr (Micro Cap),,Below Average,,Risky,Positive,-0.22,Mildly Bearish,23.0,Strong Sell,Sell
544187,KRONOX,INE0ATZ01017,Specialty Chemicals,Rs 631 Cr (Micro Cap),,Average,,Very Expensive,Flat,0.39,Mildly Bullish,51.0,Hold,Sell
526586,WIMPLAST,INE015B01018,Diversified consumer products,Rs 653 Cr (Micro Cap),5,Average,1,Very Attractive,Positive,-0.4,Mildly Bearish,51.0,Hold,Sell
544199,,INE0RUJ01013,Other Utilities,Rs 159 Cr (Micro Cap),,Average,,Fair,,-0.8,Mildly Bearish,0.0,Not Rated,
544172,INDGN,INE065X01017,Healthcare Services,"Rs 13,874 Cr (Mid Cap)",,Good,,Attractive,Positive,0,Sideways,71.0,Buy,Hold
535601,SREEL,INE099F01013,Footwear,Rs 574 Cr (Micro Cap),37,Average,2,Very Expensive,Flat,-0.06,Sideways,41.0,Sell,Strong Sell
544198,DEEDEV,INE841L01016,Industrial Manufacturing,"Rs 1,902 Cr (Small Cap)",,Average,,Attractive,Positive,-0.33,Mildly Bearish,48.0,Sell,Hold
544203,ABDL,INE552Z01027,Beverages,"Rs 11,849 Cr (Mid Cap)",,Good,,Expensive,Very Positive,0.22,Mildly Bullish,71.0,Buy,Hold
544205,,INE0PO601011,Commodity Chemicals,Rs 351 Cr (Micro Cap),,Below Average,,Risky,Negative,-1,Bearish,3.0,Strong Sell,Sell
544200,AFIL,INE916Y01027,Non Banking Financial Company (NBFC),Rs 365 Cr (Micro Cap),,Below Average,,Very Attractive,Positive,-0.5,Mildly Bearish,37.0,Sell,Hold
544201,,INE0S6R01027,FMCG,Rs 68 Cr (Micro Cap),,Below Average,,Does not qualify,,-0.4,Mildly Bearish,0.0,Not Rated,
544204,VRAJ,INE0S2V01010,Ferrous Metals,Rs 587 Cr (Micro Cap),,Average,,Very Attractive,Flat,-0.33,Mildly Bearish,45.0,Sell,Not Rated
544209,BANSALWIRE,INE0B9K01025,Iron & Steel Products,"Rs 5,820 Cr (Mid Cap)",,Average,,Attractive,Positive,-0.56,Mildly Bearish,48.0,Sell,Hold
544202,STANLEY,INE01A001028,"Furniture, Home Furnishing","Rs 2,066 Cr (Small Cap)",,Below Average,,Expensive,Flat,-0.33,Mildly Bearish,23.0,Strong Sell,Sell
544223,CEIGALL,INE0AG901020,Construction,"Rs 4,294 Cr (Small Cap)",,Good,,Attractive,Negative,-1.11,Bearish,36.0,Sell,Not Rated
544226,FIRSTCRY,INE02RE01045,E-Retail/ E-Commerce,"Rs 21,007 Cr (Large Cap)",,Below Average,,Risky,Negative,0.57,Mildly Bullish,24.0,Strong Sell,Not Rated
544221,,INE0RMR01013,Garments & Apparels,Rs 15 Cr (Micro Cap),,Below Average,,Very Expensive,,-0.39,Mildly Bearish,0.0,Not Rated,
544213,,INE0T3401029,Other Agricultural Products,Rs 371 Cr (Micro Cap),,Average,,Very Expensive,,-0.67,Mildly Bearish,0.0,Not Rated,
544217,SANSTAR,INE08NE01025,Other Agricultural Products,"Rs 1,637 Cr (Small Cap)",,Average,,Attractive,Negative,-0.78,Mildly Bearish,34.0,Sell,Hold
544231,,INE0SFZ01018,Hospital,Rs 14 Cr (Micro Cap),,Below Average,,Attractive,,,Does not qualify,0.0,Not Rated,
544230,SSDL,INE0PQ101010,Garments & Apparels,Rs 398 Cr (Micro Cap),,Good,,Very Attractive,Positive,0.67,Mildly Bullish,74.0,Buy,Hold
544175,,INE0SMU01015,Other Agricultural Products,Rs 26 Cr (Micro Cap),,Below Average,,Very Expensive,,0.67,Mildly Bullish,0.0,Not Rated,
544220,,INE0QMR01015,Healthcare Services,Rs 9 Cr (Micro Cap),,Below Average,,Attractive,,-1.1,Bearish,0.0,Not Rated,
544214,,INE0UK501010,"Paper, Forest & Jute Products",Rs 72 Cr (Micro Cap),,Below Average,,Expensive,,-0.53,Mildly Bearish,0.0,Not Rated,
544227,UNIECOM,INE00U401027,Software Products,"Rs 1,460 Cr (Small Cap)",,Good,,Very Expensive,Positive,0.13,Mildly Bullish,48.0,Sell,Hold
544233,MFML,INE0US801024,Garments & Apparels,Rs 36 Cr (Micro Cap),,Below Average,,Risky,Negative,0,Sideways,14.0,Strong Sell,Not Rated
544225,OLAELEC,INE0LXG01040,Automobiles,"Rs 21,569 Cr (Large Cap)",,Below Average,,Risky,Very Negative,-1.06,Bearish,1.0,Strong Sell,Not Rated
544236,,INE0SK201011,Automobiles,Rs 18 Cr (Micro Cap),,Below Average,,Very Expensive,,0.07,Sideways,0.0,Not Rated,
544232,INTERARCH,INE00M901018,Construction,"Rs 3,806 Cr (Small Cap)",,Good,,Fair,Positive,1,Mildly Bullish,68.0,Hold,Buy
544219,,INE0MNP01016,Other Utilities,Rs 502 Cr (Micro Cap),,Good,,Expensive,,-0.2,Mildly Bearish,0.0,Not Rated,
544237,,INE0QA901010,Transport Services,Rs 20 Cr (Micro Cap),,Below Average,,Fair,,-0.03,Sideways,0.0,Not Rated,
544222,AKUMS,INE09XN01023,Pharmaceuticals & Biotechnology,"Rs 8,829 Cr (Mid Cap)",,Average,,Attractive,Positive,-0.33,Mildly Bearish,48.0,Sell,Hold
544224,,INE0OXY01013,Transport Services,"Rs 2,406 Cr (Small Cap)",,Average,,Very Expensive,,1.4,Bullish,0.0,Not Rated,
530825,,INE789B01018,Specialty Chemicals,Rs 84 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-1.33,Bearish,12.0,Strong Sell,Sell
544239,ECOSMOBLTY,INE06HJ01020,Transport Services,"Rs 1,728 Cr (Small Cap)",,Good,,Fair,Positive,0.2,Mildly Bullish,68.0,Hold,Not Rated
544235,ORIENTTECH,INE0PPK01015,Computers - Software & Consulting,"Rs 1,470 Cr (Small Cap)",,Average,,Attractive,Positive,-0.43,Mildly Bearish,48.0,Sell,Hold
544234,GLOBALE,INE0URU01010,Garments & Apparels,Rs 18 Cr (Micro Cap),,Below Average,,Risky,Positive,-0.93,Mildly Bearish,23.0,Strong Sell,Not Rated
544238,PREMIERENE,INE0BS701011,Other Electrical Equipment,"Rs 47,694 Cr (Large Cap)",,Excellent,,Very Expensive,Outstanding,0.07,Sideways,72.0,Buy,Strong Buy
544246,RVTH,INE0DAB01012,Industrial Manufacturing,Rs 277 Cr (Micro Cap),,Good,,Very Attractive,Negative,-0.27,Mildly Bearish,44.0,Sell,Hold
533576,VASWANI,INE590L01019,Ferrous Metals,Rs 144 Cr (Micro Cap),-99997,Average,-2,Attractive,Flat,0.11,Mildly Bullish,58.0,Hold,Sell
544240,RAYMONDLSL,INE02ID01020,Garments & Apparels,"Rs 6,303 Cr (Mid Cap)",,Below Average,,Does not qualify,Very Negative,0.13,Mildly Bullish,25.0,Strong Sell,Not Rated
544244,GALAPREC,INE0RE001014,Industrial Manufacturing,"Rs 1,232 Cr (Small Cap)",,Average,,Very Expensive,Positive,0.1,Sideways,47.0,Sell,Hold
544242,,INE0SG001011,"Tour, Travel Related Services",Rs 64 Cr (Micro Cap),,Below Average,,Does not qualify,,-0.2,Mildly Bearish,0.0,Not Rated,
544243,STYLEBAAZA,INE01FR01028,Garments & Apparels,"Rs 1,920 Cr (Small Cap)",,Average,,Very Attractive,Negative,0.17,Mildly Bullish,52.0,Hold,Sell
544249,BALAJEE,INE0S2G01011,Packaging,Rs 408 Cr (Micro Cap),,Below Average,,Attractive,Negative,-0.07,Sideways,26.0,Strong Sell,Sell
544251,,INE0LY301010,Non Banking Financial Company (NBFC),Rs 96 Cr (Micro Cap),,Below Average,,Very Expensive,,0.17,Mildly Bullish,0.0,Not Rated,
544256,PNGJL,INE953R01016,"Gems, Jewellery And Watches","Rs 7,454 Cr (Mid Cap)",,Good,,Attractive,Flat,0.07,Sideways,55.0,Hold,Not Rated
544248,,INE0UYT01018,Other Consumer Services,Rs 302 Cr (Micro Cap),,Good,,Very Attractive,,-0.33,Mildly Bearish,0.0,Not Rated,
544250,SANOFICONR,INE0UOS01011,Pharmaceuticals & Biotechnology,"Rs 11,700 Cr (Mid Cap)",,Does not qualify,,Very Expensive,Flat,0.57,Mildly Bullish,0.0,Not Rated,
544253,KROSS,INE0O6601022,Auto Components & Equipments,"Rs 1,325 Cr (Small Cap)",,Good,,Attractive,Positive,0.67,Mildly Bullish,71.0,Buy,Hold
544254,TOLINS,INE0RWQ01014,Tyres & Rubber Products,Rs 561 Cr (Micro Cap),,Average,,Very Attractive,Flat,0.27,Mildly Bullish,61.0,Hold,Sell
526225,,INE253C01013,Plastic Products - Industrial,Rs 10 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,0.44,Mildly Bullish,33.0,Sell,Strong Sell
544252,BAJAJHFL,INE377Y01014,Housing Finance Company,"Rs 1,02,321 Cr (Large Cap)",,Good,,Very Expensive,Positive,0.07,Sideways,48.0,Sell,Hold
544260,NORTHARC,INE850M01015,Non Banking Financial Company (NBFC),"Rs 3,354 Cr (Small Cap)",,Average,,Very Attractive,Negative,0.2,Mildly Bullish,52.0,Hold,Sell
544257,,INE0Q3401017,Other Consumer Services,Rs 161 Cr (Micro Cap),,Average,,Very Expensive,,0.25,Mildly Bullish,0.0,Not Rated,
544261,ARKADE,INE0QRL01017,Realty,"Rs 3,451 Cr (Small Cap)",,Average,,Very Expensive,Flat,0.73,Mildly Bullish,51.0,Hold,Not Rated
544258,WCIL,INE0CJF01024,Transport Services,"Rs 1,098 Cr (Small Cap)",,Average,,Attractive,Negative,0.9,Mildly Bullish,50.0,Hold,Sell
544262,MANBA,INE939X01013,Non Banking Financial Company (NBFC),Rs 681 Cr (Micro Cap),,Average,,Attractive,Positive,0.13,Mildly Bullish,64.0,Hold,Sell
544259,,INE0PZB01013,Construction,Rs 73 Cr (Micro Cap),,Below Average,,Very Expensive,,0.25,Mildly Bullish,0.0,Not Rated,
544264,DIFFNKG,INE184O01015,Other Industrial Products,"Rs 1,190 Cr (Small Cap)",,Good,,Expensive,Positive,0.67,Mildly Bullish,65.0,Hold,Not Rated
544265,,INE0QUL01011,Petrochemicals,Rs 74 Cr (Micro Cap),,Below Average,,Very Expensive,,-0.23,Mildly Bearish,0.0,Not Rated,
544267,,INE0U6201010,Packaging,Rs 214 Cr (Micro Cap),,Average,,Fair,,-0.08,Sideways,0.0,Not Rated,
544263,KRN,INE0Q3J01015,Other Industrial Products,"Rs 4,697 Cr (Small Cap)",,Good,,Very Expensive,Positive,-0.33,Mildly Bearish,54.0,Hold,Sell
544272,,INE0YRO01015,Miscellaneous,Rs 635 Cr (Micro Cap),,Average,,Expensive,,0.25,Mildly Bullish,0.0,Not Rated,
544271,GARUDA,INE0JVO01026,Construction,"Rs 1,162 Cr (Small Cap)",,Good,,Very Expensive,Positive,0.97,Mildly Bullish,64.0,Hold,Sell
544270,,INE0S9501014,Trading & Distributors,Rs 44 Cr (Micro Cap),,Below Average,,Very Expensive,,0.17,Mildly Bullish,0.0,Not Rated,
538975,,INE397C01026,Non Banking Financial Company (NBFC),Rs 24 Cr (Micro Cap),-99999,Does not qualify,-99999,Attractive,Positive,-0.43,Mildly Bearish,0.0,Not Rated,Not Rated
537709,,INE101H01013,Sugar,Rs 11 Cr (Micro Cap),-99999,Does not qualify,-3,Does not qualify,Flat,-0.53,Mildly Bearish,,Not Rated,Not Rated
544210,EMCURE,INE168P01015,Pharmaceuticals & Biotechnology,"Rs 25,729 Cr (Large Cap)",,Average,,Expensive,Positive,-0.33,Mildly Bearish,42.0,Sell,Hold
531531,HATSUN,INE473B01035,FMCG,"Rs 21,844 Cr (Large Cap)",9,Average,-1,Attractive,Flat,-0.28,Mildly Bearish,42.0,Sell,Strong Sell
511505,CAPTRUST,INE707C01018,Non Banking Financial Company (NBFC),Rs 162 Cr (Micro Cap),55,Below Average,0,Very Expensive,Flat,-0.17,Mildly Bearish,21.0,Strong Sell,Sell
505283,KIRLPNU,INE811A01020,"Compressors, Pumps & Diesel Engines","Rs 8,840 Cr (Mid Cap)",4,Good,2,Very Expensive,Positive,-0.22,Mildly Bearish,48.0,Sell,Hold
544179,GODIGIT,INE03JT01014,Insurance,"Rs 30,884 Cr (Large Cap)",,Good,,Very Expensive,Positive,0.39,Mildly Bullish,64.0,Hold,Sell
524774,NGLFINE,INE887E01022,Pharmaceuticals & Biotechnology,Rs 651 Cr (Micro Cap),41,Average,1,Attractive,Negative,-1.13,Bearish,28.0,Strong Sell,Sell
544184,BOROSCI,INE02L001032,Industrial Products,"Rs 1,228 Cr (Small Cap)",,Average,,Expensive,Flat,0.11,Mildly Bullish,42.0,Sell,Hold
531449,GRMOVER,INE192H01020,Other Agricultural Products,"Rs 1,726 Cr (Small Cap)",4,Average,-2,Expensive,Negative,0.67,Mildly Bullish,44.0,Sell,Hold
524470,SYNCOMF,INE312C01025,Pharmaceuticals & Biotechnology,"Rs 1,962 Cr (Small Cap)",-99997,Average,-2,Very Expensive,Outstanding,-0.28,Mildly Bearish,52.0,Hold,Buy
544177,,INE0SCB01016,IT - Hardware,Rs 119 Cr (Micro Cap),,Average,,Very Expensive,,-0.67,Mildly Bearish,0.0,Not Rated,
505355,NESCO,INE317F01035,Diversified Commercial Services,"Rs 6,607 Cr (Mid Cap)",9,Average,1,Very Expensive,Flat,-0.22,Mildly Bearish,35.0,Sell,Hold
509048,LANCORHOL,INE572G01025,Realty,Rs 152 Cr (Micro Cap),-99997,Below Average,2,Very Attractive,Negative,-0.94,Mildly Bearish,23.0,Strong Sell,Sell
512499,,INE435E01020,Media & Entertainment,Rs 48 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.65,Mildly Bearish,17.0,Strong Sell,Sell
534708,,INE892L01019,Diversified Retail,Rs 11 Cr (Micro Cap),-99999,Does not qualify,-2,Risky,,-0.44,Mildly Bearish,0.0,Not Rated,Not Rated
590056,SALONA,INE498E01010,Garments & Apparels,Rs 134 Cr (Micro Cap),-99997,Average,-2,Very Attractive,Negative,0,Sideways,42.0,Sell,Hold
523025,SAFARI,INE429E01023,Diversified consumer products,"Rs 10,977 Cr (Mid Cap)",15,Good,-1,Very Expensive,Negative,-0.17,Mildly Bearish,34.0,Sell,Strong Sell
530779,,INE118C01018,Non Banking Financial Company (NBFC),Rs 34 Cr (Micro Cap),-99997,Does not qualify,-2,Very Expensive,Flat,-0.94,Mildly Bearish,,Not Rated,Strong Sell
524055,,INE181D01014,Trading & Distributors,Rs 10 Cr (Micro Cap),-99999,Does not qualify,-99999,Does not qualify,Flat,0,Sideways,0.0,Not Rated,Not Rated
526640,,INE008C01011,Hotels & Resorts,Rs 106 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Flat,1.07,Bullish,44.0,Sell,Strong Sell
530023,THEINVEST,INE924D01017,Non Banking Financial Company (NBFC),Rs 803 Cr (Micro Cap),54,Below Average,3,Attractive,Flat,-0.39,Mildly Bearish,28.0,Strong Sell,Sell
539984,,INE799B01017,Other Electrical Equipment,Rs 250 Cr (Micro Cap),10,Below Average,1,Risky,Negative,-1.47,Bearish,3.0,Strong Sell,Sell
526568,,INE696E01019,FMCG,Rs 11 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.27,Mildly Bearish,17.0,Strong Sell,Sell
533273,OBEROIRLTY,INE093I01010,Realty,"Rs 65,737 Cr (Large Cap)",12,Good,-1,Very Expensive,Very Negative,0,Sideways,37.0,Sell,Strong Sell
514036,LOYALTEX,INE970D01010,Garments & Apparels,Rs 142 Cr (Micro Cap),17,Below Average,-1,Risky,Negative,-0.33,Mildly Bearish,9.0,Strong Sell,Sell
532944,ONMOBILE,INE809I01019,Media & Entertainment,Rs 581 Cr (Micro Cap),47,Average,0,Risky,Flat,-0.33,Mildly Bearish,31.0,Sell,Strong Sell
534063,,INE241F01011,Non Banking Financial Company (NBFC),Rs 56 Cr (Micro Cap),-99999,Does not qualify,-2,Risky,Flat,-0.87,Mildly Bearish,0.0,Not Rated,Strong Sell
500240,KINETICENG,INE266B01017,Auto Components & Equipments,Rs 451 Cr (Micro Cap),49,Below Average,-2,Risky,Flat,0.87,Mildly Bullish,33.0,Sell,Strong Sell
501455,GREAVESCOT,INE224A01026,"Compressors, Pumps & Diesel Engines","Rs 4,715 Cr (Small Cap)",2,Below Average,0,Very Expensive,Positive,-0.39,Mildly Bearish,27.0,Strong Sell,Sell
538422,,INE508N01025,Non Banking Financial Company (NBFC),Rs 15 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,-1.27,Bearish,0.0,Not Rated,Not Rated
538833,,INE891N01017,Construction,Rs 74 Cr (Micro Cap),-99997,Below Average,-2,Expensive,Flat,-1,Bearish,17.0,Strong Sell,Sell
521176,GANGOTRI,INE670B01028,Garments & Apparels,Rs 2 Cr (Micro Cap),-99999,Below Average,-2,Risky,Flat,-0.67,Mildly Bearish,17.0,Strong Sell,Sell
533206,SJVN,INE002L01015,Power,"Rs 40,084 Cr (Large Cap)",10,Below Average,1,Very Expensive,Negative,-0.39,Mildly Bearish,13.0,Strong Sell,Sell
520043,MUNJALSHOW,INE577A01027,Auto Components & Equipments,Rs 552 Cr (Micro Cap),28,Average,2,Attractive,Flat,-0.39,Mildly Bearish,42.0,Sell,Strong Sell
512038,,INE887D01016,Trading & Distributors,"Rs 2,033 Cr (Small Cap)",-99999,Does not qualify,-99999,Does not qualify,Positive,0.33,Mildly Bullish,0.0,Not Rated,Not Rated
524218,,INE486D01017,Specialty Chemicals,Rs 141 Cr (Micro Cap),-99997,Average,-2,Expensive,Outstanding,0.27,Mildly Bullish,70.0,Buy,Hold
507438,IFBAGRO,INE076C01018,Beverages,Rs 703 Cr (Micro Cap),8,Average,1,Very Expensive,Positive,0.56,Mildly Bullish,57.0,Hold,Sell
509015,,INE190F01028,Industrial Manufacturing,Rs 11 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-1.13,Bearish,12.0,Strong Sell,Sell
532100,,INE456B01014,Software Products,Rs 11 Cr (Micro Cap),-99999,Below Average,-2,Risky,Flat,-0.93,Mildly Bearish,17.0,Strong Sell,Sell
500227,JINDALPOLY,INE197D01010,Packaging,"Rs 2,683 Cr (Small Cap)",20,Average,2,Risky,Positive,-1.11,Bearish,31.0,Sell,Hold
505700,ELECON,INE205B01031,Industrial Manufacturing,"Rs 15,599 Cr (Mid Cap)",10,Good,-1,Very Expensive,Very Positive,0.06,Sideways,60.0,Hold,Buy
502355,BALKRISIND,INE787D01026,Tyres & Rubber Products,"Rs 47,709 Cr (Large Cap)",1,Good,-1,Very Expensive,Negative,-1,Bearish,28.0,Strong Sell,Sell
503675,,INE786K01023,Diversified Commercial Services,Rs 5 Cr (Micro Cap),-99997,Does not qualify,-2,Very Expensive,Flat,-0.87,Mildly Bearish,0.0,Not Rated,Strong Sell
519602,KELLTONTEC,INE164B01022,Computers - Software & Consulting,"Rs 1,170 Cr (Small Cap)",23,Average,2,Very Attractive,Flat,-0.28,Mildly Bearish,45.0,Sell,Hold
526550,CCHHL,INE652F01027,Hotels & Resorts,Rs 292 Cr (Micro Cap),17,Below Average,2,Risky,Positive,0.11,Mildly Bullish,39.0,Sell,Strong Sell
504092,,INE716F01012,Specialty Chemicals,Rs 524 Cr (Micro Cap),-99997,Below Average,-2,Expensive,Very Positive,1.07,Bullish,57.0,Hold,Sell
504646,,INE106G01014,Auto Components & Equipments,Rs 102 Cr (Micro Cap),13,Average,-2,Attractive,Flat,-0.87,Mildly Bearish,42.0,Sell,Strong Sell
507300,RAVALSUGAR,INE615A01025,Sugar,Rs 36 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-1.2,Bearish,12.0,Strong Sell,Sell
505255,GMMPFAUDLR,INE541A01023,Industrial Manufacturing,"Rs 5,104 Cr (Mid Cap)",5,Good,-1,Attractive,Flat,-0.28,Mildly Bearish,50.0,Hold,Sell
532362,,INE099E01016,Ferrous Metals,Rs 164 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.13,Mildly Bearish,17.0,Strong Sell,Sell
512213,,INE02BR01017,Trading & Distributors,Rs  Cr (Micro Cap),-99999,Does not qualify,-99999,Does not qualify,Flat,,Does not qualify,,Not Rated,Not Rated
532528,DATAMATICS,INE365B01017,Computers - Software & Consulting,"Rs 3,551 Cr (Small Cap)",54,Average,2,Fair,Flat,-1,Bearish,34.0,Sell,Hold
517562,TRIGYN,INE948A01012,Computers - Software & Consulting,Rs 256 Cr (Micro Cap),40,Average,2,Expensive,Negative,-0.44,Mildly Bearish,28.0,Strong Sell,Sell
509563,,INE925D01014,Garments & Apparels,Rs 14 Cr (Micro Cap),-99999,Below Average,-2,Very Expensive,Flat,-0.73,Mildly Bearish,21.0,Strong Sell,Sell
532313,MAHLIFE,INE813A01018,Realty,"Rs 7,005 Cr (Mid Cap)",15,Below Average,-1,Risky,Flat,-0.56,Mildly Bearish,17.0,Strong Sell,Sell
532400,BSOFT,INE836A01035,Computers - Software & Consulting,"Rs 11,371 Cr (Mid Cap)",19,Good,0,Attractive,Negative,-0.61,Mildly Bearish,41.0,Sell,Hold
539177,AIIL,INE206F01022,Non Banking Financial Company (NBFC),"Rs 41,683 Cr (Large Cap)",-99997,Average,-2,Attractive,Flat,1.39,Bullish,65.0,Hold,Sell
500125,EIDPARRY,INE126A01031,Fertilizers,"Rs 17,330 Cr (Mid Cap)",3,Good,1,Very Expensive,Negative,1.11,Bullish,57.0,Hold,Sell
532705,JAGRAN,INE199G01027,Media & Entertainment,"Rs 1,597 Cr (Small Cap)",1,Average,2,Attractive,Very Negative,-0.78,Mildly Bearish,31.0,Sell,Hold
519331,,INE923K01014,Construction,Rs 90 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,1.2,Bullish,0.0,Not Rated,Sell
538667,,INE785O01019,Trading & Distributors,Rs 12 Cr (Micro Cap),-99999,Does not qualify,-2,Risky,Does not qualify,,Does not qualify,0.0,Not Rated,Not Rated
513108,GANDHITUBE,INE524B01027,Iron & Steel Products,Rs 875 Cr (Micro Cap),17,Average,0,Very Expensive,Flat,-0.06,Sideways,41.0,Sell,Hold
530615,,INE194E01015,Iron & Steel Products,Rs 102 Cr (Micro Cap),-99997,Average,-2,Fair,Positive,-0.8,Mildly Bearish,45.0,Sell,Hold
515030,ASAHIINDIA,INE439A01020,Auto Components & Equipments,"Rs 18,350 Cr (Mid Cap)",3,Average,0,Expensive,Flat,0.89,Mildly Bullish,42.0,Sell,Hold
517571,INDLMETER,INE065B01013,Heavy Electrical Equipment,Rs 5 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,,Does not qualify,0.0,Not Rated,Sell
505744,FMGOETZE,INE529A01010,Auto Components & Equipments,"Rs 2,740 Cr (Small Cap)",42,Average,0,Very Attractive,Positive,0.33,Mildly Bullish,67.0,Hold,Sell
523475,,INE026D01011,FMCG,"Rs 1,522 Cr (Small Cap)",-99997,Average,-2,Expensive,Very Positive,-0.07,Sideways,54.0,Hold,Sell
531082,ALANKIT,INE914E01040,Diversified Commercial Services,Rs 398 Cr (Micro Cap),5,Below Average,2,Fair,Flat,-0.94,Mildly Bearish,26.0,Strong Sell,Sell
532538,ULTRACEMCO,INE481G01011,Cement & Cement Products,"Rs 3,28,525 Cr (Large Cap)",4,Good,-1,Very Expensive,Negative,0.44,Mildly Bullish,50.0,Hold,Sell
532960,DHANI,INE274G01010,Non Banking Financial Company (NBFC),"Rs 3,553 Cr (Small Cap)",1,Below Average,-1,Very Expensive,Positive,0.06,Sideways,27.0,Strong Sell,Sell
509895,,INE832D01020,Garments & Apparels,Rs 32 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-0.4,Mildly Bearish,9.0,Strong Sell,Sell
532952,NAHARCAP,INE049I01012,Non Banking Financial Company (NBFC),Rs 497 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Positive,0.11,Mildly Bullish,43.0,Sell,Strong Sell
500192,PRAGBOSIMI,INE962B01011,Garments & Apparels,Rs 18 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-1.4,Bearish,12.0,Strong Sell,Sell
524572,,INE117D01018,Pharmaceuticals & Biotechnology,Rs 211 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.27,Mildly Bearish,17.0,Strong Sell,Sell
514316,,INE969C01022,Garments & Apparels,Rs 481 Cr (Micro Cap),-99997,Below Average,-1,Fair,Very Positive,-1,Bearish,32.0,Sell,Strong Sell
530133,,INE924B01011,Industrial Products,Rs 30 Cr (Micro Cap),4,Below Average,-2,Attractive,Flat,-0.13,Mildly Bearish,28.0,Strong Sell,Sell
531304,,INE960H01012,Garments & Apparels,Rs 6 Cr (Micro Cap),-99997,Below Average,-2,Attractive,Flat,-0.27,Mildly Bearish,28.0,Strong Sell,Sell
531306,0,INE590D01016,Oil,Rs 194 Cr (Micro Cap),6,Average,3,Very Attractive,Very Positive,-0.2,Mildly Bearish,62.0,Hold,Sell
538674,,INE158C01014,Telecom - Services,Rs 4 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,1,Mildly Bullish,33.0,Sell,Strong Sell
526161,,INE175C01018,Garments & Apparels,Rs 38 Cr (Micro Cap),-99997,Below Average,-2,Attractive,Positive,-1.2,Bearish,29.0,Strong Sell,Sell
539006,PTCIL,INE596F01018,Other Industrial Products,"Rs 22,114 Cr (Large Cap)",5,Average,-1,Very Expensive,Very Positive,0.89,Mildly Bullish,62.0,Hold,Sell
531739,,INE509C01026,Pharmaceuticals & Biotechnology,Rs 300 Cr (Micro Cap),-99997,Average,-2,Very Attractive,Flat,-0.87,Mildly Bearish,45.0,Sell,Hold
531814,,INE297J01023,Realty,Rs 51 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Flat,-0.33,Mildly Bearish,31.0,Sell,Strong Sell
530577,,INE519D01015,Non Banking Financial Company (NBFC),Rs 67 Cr (Micro Cap),-99997,Below Average,-2,Expensive,Flat,0.33,Mildly Bullish,38.0,Sell,Strong Sell
500730,NOCIL,INE163A01018,Specialty Chemicals,"Rs 3,285 Cr (Small Cap)",10,Average,2,Very Expensive,Negative,-0.17,Mildly Bearish,27.0,Strong Sell,Sell
508980,,INE977E01013,Diversified Commercial Services,Rs 31 Cr (Micro Cap),-99999,Does not qualify,-2,Does not qualify,Flat,0.73,Mildly Bullish,0.0,Not Rated,Not Rated
501110,,INE371U01015,Non Banking Financial Company (NBFC),Rs 0 Cr (Micro Cap),-99997,Does not qualify,-2,Does not qualify,Flat,,Does not qualify,,Not Rated,Not Rated
500213,INTLTRAVHS,INE262B01016,"Tour, Travel Related Services",Rs 411 Cr (Micro Cap),-99997,Average,-1,Attractive,Positive,-0.27,Mildly Bearish,48.0,Sell,Hold
532505,UCOBANK,INE691A01018,Public Sector Bank,"Rs 42,597 Cr (Large Cap)",21,Average,-1,Fair,Positive,-0.28,Mildly Bearish,45.0,Sell,Hold
